Order Date;Sales;Profit;Discount;Category;Region
2016-03-20;454.552.584.131.819;-621.690.034.141.679;0.164407553745848;Office Supplies;East
2017-08-19;702.514.919.537.003;-276.897.655.149.775;0.312244488009919;Furniture;East
2015-12-06;266.236.390.807.222;162.321.653.873.888;0.139657578943723;Technology;West
2017-01-29;106.279.462.866.707;-292.699.440.893.389;0.215006758591313;Furniture;East
2017-06-22;85.283.774.470.336;-601.293.182.447.888;0.264246108943939;Technology;West
2014-01-10;24.243.982.544.514;267.144.948.417.792;0.066578147514867;Furniture;West
2016-09-24;51.224.637.585.495;-109.656.408.711.238;0.212661888507353;Furniture;West
2014-02-08;262.528.479.966.358;188.429.096.381.791;0.0630308160720279;Office Supplies;East
2014-11-01;278.287.508.744.217;394.962.619.630.984;0.0545277012127583;Furniture;West
2017-06-11;102.970.665.347.649;-272.798.370.059.395;0.232822867588854;Furniture;West
2016-09-25;482.709.629.887;-848.358.669.841.997;0.154643745750118;Furniture;Central
2015-10-26;278.994.820.815.246;293.420.039.650.372;0.125733558258979;Technology;Central
2016-02-10;747.087.768.748.499;-240.493.971.614.106;0.163896830707713;Office Supplies;West
2014-06-07;142.303.420.827.151;-308.647.524.950.694;0.0615173166299662;Furniture;Central
2016-09-07;497.468.122.968.508;-133.987.746.390.543;0.239079767146907;Furniture;West
2014-12-07;203.328.138.527.629;350.490.246.284.868;0.0863987157723848;Technology;West
2017-05-27;109.730.803.513.023;-173.018.291.291.221;0.308628019711663;Office Supplies;South
2015-12-03;315.638.564.822.554;202.220.098.757.065;0.109385650887012;Office Supplies;East
2016-09-01;700.953.260.414.351;-738.276.203.349.636;0.150120020581014;Office Supplies;East
2017-10-21;814.743.128.189.525;-308.307.618.913.861;0.311209106342337;Furniture;South
2017-11-27;112.952.662.365.071;-46.136.119.973.335;0.306372325580916;Furniture;South
2014-01-15;203.952.369.104.615;136.469.554.186.984;0.0553291608224729;Furniture;East
2017-01-02;801.846.830.596.135;-277.187.130.750.819;0.272564023644229;Furniture;Central
2015-09-21;456.499.676.847.079;-262.312.540.055.484;0.0913256582395695;Furniture;South
2015-11-25;489.371.075.412.355;995.310.778.280.901;0.110476420418694;Office Supplies;East
2014-06-13;286.136.998.213.005;387.753.597.090.675;0.0528731517291501;Office Supplies;South
2014-01-22;138.949.298.908.724;216.903.084.443.026;0.083701219050609;Technology;Central
2014-06-27;170.625.532.671.306;207.260.277.228.122;0.0534308585968529;Office Supplies;South
2017-04-08;901.978.234.853.248;-349.780.291.642.326;0.275475374938084;Furniture;Central
2015-11-28;443.944.204.881.912;225.724.161.459.719;0.133897703491368;Office Supplies;Central
2016-07-28;553.069.298.367.684;-128.969.463.009.825;0.191242597218935;Furniture;East
2017-01-02;111.053.734.474.627;-179.902.533.190.308;0.334147437930531;Technology;Central
2015-07-06;259.899.961.728.293;250.781.527.411;0.097478680376287;Technology;West
2014-08-07;235.162.424.975.305;414.385.944.975.578;0.0521131563365499;Technology;East
2017-03-22;898.939.748.935.747;-168.774.470.268.086;0.340948163204753;Office Supplies;South
2014-03-08;27.208.002.609.959;0.205972064639493;0.0657825632725695;Furniture;South
2014-07-26;13.743.048.839.057;-0.403720834355553;0.0591956837098189;Furniture;Central
2016-01-18;791.708.980.726.876;-360.827.416.188.809;0.20553400474207;Office Supplies;Central
2015-02-06;202.922.687.329.219;261.011.140.488.489;0.117378781143123;Technology;West
2015-05-29;407.162.952.788.193;-332.159.582.640.792;0.111489837334465;Furniture;East
2017-02-21;103.979.292.572.706;-456.040.116.046.514;0.346905969955372;Furniture;Central
2015-08-06;334.079.035.124.851;-402.728.269.709.206;0.140778035534399;Furniture;South
2016-05-13;464.799.795.578.794;-119.277.983.838.766;0.214464429315519;Furniture;South
2016-06-30;580.115.462.583.271;-109.520.288.932.562;0.175164701000182;Office Supplies;Central
2014-06-13;120.601.862.811.377;151.916.188.476.062;0.0698506260380085;Technology;South
2014-11-15;16.187.413.071;187.205.306.092.125;0.0919258889446437;Technology;South
2015-10-29;362.175.248.417.685;305.163.373.864.596;0.0923925647985799;Office Supplies;South
2017-07-26;873.584.150.082.065;-103.778.964.821.331;0.238971056590659;Office Supplies;South
2015-09-14;340.759.386.573.208;551.265.543.052.339;0.0806392819703433;Technology;West
2015-04-19;464.648.620.547.103;151.031.130.348.493;0.13798987989489;Office Supplies;Central
2017-07-04;906.451.938.256.624;-317.904.926.475.748;0.292659412085377;Furniture;Central
2015-07-12;205.818.619.174.099;66.029.347.221.704;0.0988436593022402;Office Supplies;South
2015-04-22;302.573.856.160.588;367.741.176.176.325;0.135399729998571;Technology;East
2014-10-27;114.276.938.949.811;187.502.708.832.912;0.0914126023697166;Technology;South
2016-06-26;437.584.121.588.287;-132.201.463.268.642;0.243621524664062;Furniture;East
2014-03-28;150.662.548.067.018;185.477.544.184.604;0.0608894124527551;Office Supplies;East
2014-12-09;179.161.660.059.011;168.248.606.795.373;0.0844203269467549;Office Supplies;East
2016-10-20;650.052.932.083.763;292.875.148.034.333;0.162582745766523;Technology;Central
2017-02-17;104.462.499.014.202;-157.748.768.224.544;0.265625000624759;Office Supplies;Central
2015-08-27;255.988.018.684.731;-353.121.192.200.528;0.144013180138463;Furniture;South
2014-11-14;208.321.190.427.412;-438.194.506.132.531;0.0941466186265349;Furniture;Central
2015-10-19;404.967.254.767.304;141.553.865.578.692;0.102541683895383;Office Supplies;South
2014-03-31;135.727.760.007.222;763.318.837.388.771;0.0820875834063811;Office Supplies;West
2017-04-23;116.051.760.468.162;-427.866.946.827.949;0.295837507464774;Furniture;Central
2016-01-10;423.320.009.778.866;-71.160.153.137.831;0.157793537486049;Furniture;South
2016-11-29;610.476.808.717.479;125.501.735.207.433;0.191518460024974;Technology;West
2017-07-31;10.962.307.988.867;-403.945.685.647.609;0.289987359691052;Furniture;South
2015-12-23;323.702.987.501.437;804.466.204.436.699;0.118193836770765;Office Supplies;Central
2015-06-05;319.127.168.506.821;-391.559.765.132.128;0.149538840668818;Furniture;South
2015-03-31;446.581.976.734.134;370.237.731.725.959;0.144814571514821;Technology;Central
2015-12-30;374.646.711.907.961;191.189.625.735.423;0.144251726234113;Technology;Central
2016-09-15;692.315.744.782.511;-854.386.780.440.657;0.184793020695293;Technology;East
2016-05-03;66.111.167.326.414;-487.216.882.073.129;0.180478339287924;Office Supplies;East
2017-01-10;106.578.928.678.247;-325.923.594.976.487;0.233312844222712;Furniture;Central
2015-08-17;224.763.533.791.575;715.857.998.429.404;0.115127618092406;Office Supplies;West
2014-10-04;197.572.219.960.867;404.840.556.566.236;0.0623122920253557;Furniture;West
2017-03-25;996.938.574.520.535;-176.582.369.912.905;0.3485238773407;Technology;South
2016-06-24;479.874.085.442.302;-715.245.495.530.038;0.155453801336175;Furniture;South
2014-10-30;102.746.658.538.686;750.096.897.415.662;0.0604504770562101;Office Supplies;Central
2015-06-14;400.478.174.578.522;-170.579.986.750.763;0.0842077034702968;Furniture;West
2015-07-10;398.111.847.649.463;41.736.289.486.885;0.100474690427771;Technology;East
2016-02-19;638.842.563.425.185;-174.851.037.611.923;0.221246919051922;Furniture;East
2016-12-20;538.711.961.163.018;-116.575.394.774.579;0.200125146117716;Furniture;South
2017-07-05;977.469.675.798.403;-281.028.845.481.569;0.213169252570595;Furniture;South
2016-02-22;570.585.998.804.978;-135.483.147.418.705;0.21524726460768;Furniture;West
2017-11-01;767.626.246.921.958;-130.736.196.617.801;0.337566818101013;Office Supplies;West
2015-10-13;451.856.752.961.065;291.362.361.537.404;0.147283733105567;Technology;East
2017-07-28;713.099.110.731.659;-944.185.634.391.152;0.289454103893246;Office Supplies;Central
2015-04-18;433.947.874.925.887;233.564.316.456.137;0.0928783534441073;Office Supplies;Central
2014-12-02;181.717.832.035.629;23.391.669.975.116;0.0835669543550325;Technology;East
2016-06-18;755.034.766.336.631;-460.897.306.466.192;0.222020091349555;Office Supplies;South
2017-03-17;721.207.958.004.549;-237.308.530.522.838;0.283655142472011;Furniture;East
2016-11-23;753.759.030.415.279;-80.175.652.327.661;0.241903281997552;Office Supplies;East
2014-10-19;118.088.161.532.054;142.727.250.317.505;0.0773203552273313;Furniture;South
2016-07-18;529.629.912.053.697;-831.794.258.643.149;0.159119124050561;Furniture;West
2017-07-22;779.949.834.863.389;-328.655.527.924.339;0.330695810533535;Furniture;South
2014-11-04;135.773.352.934.654;238.898.374.146.535;0.0723129117074536;Technology;West
2015-02-20;349.288.282.220.239;441.549.079.213.247;0.0951811690719453;Technology;Central
2016-06-23;647.906.415.547.834;10.046.129.170.597;0.215327687821552;Technology;East
2014-03-08;166.222.217.560.388;130.160.127.697.391;0.0642190272402353;Office Supplies;Central
2017-02-25;108.425.599.150.097;-150.277.474.965.928;0.326496444512685;Technology;South
2014-05-13;124.404.646.001.189;182.037.756.337.513;0.0604525490150056;Technology;West
2016-12-19;715.273.937.542.076;-503.468.441.234.841;0.207514268901217;Office Supplies;South
2014-09-23;203.941.160.036.899;179.918.650.914.853;0.0854293533751697;Office Supplies;South
2017-07-04;866.896.128.466.912;-104.175.145.369.759;0.242244005487581;Office Supplies;West
2014-05-19;253.406.520.196.991;-952.373.310.151.762;0.0980056412626495;Furniture;Central
2017-10-09;101.360.024.385.384;-312.469.404.041.508;0.262092959800128;Furniture;South
2014-04-25;212.988.528.199.441;215.917.305.384.616;0.0665859646348414;Office Supplies;Central
2014-11-02;167.830.483.590.989;293.540.684.675.174;0.0593689455074042;Technology;East
2015-10-07;349.116.330.319.007;265.725.636.520.371;0.101162280904136;Office Supplies;Central
2015-02-18;439.707.583.522.789;328.449.472.870.808;0.141171536569699;Office Supplies;South
2014-07-21;141.037.422.008.173;105.088.261.656.208;0.065549065892524;Office Supplies;West
2015-11-14;429.854.055.476.899;-171.947.597.408.998;0.0946891980801644;Furniture;East
2016-12-26;462.998.405.914.416;-918.810.469.982.955;0.204252871386944;Furniture;South
2015-07-10;251.382.492.641.902;332.369.904.411.538;0.0820294880341849;Technology;Central
2016-02-25;756.510.357.835.162;23.998.154.061.124;0.183233209563376;Technology;South
2017-10-05;765.897.640.186.981;-117.462.884.123.818;0.302671696220806;Office Supplies;East
2017-12-25;100.847.104.362.418;-161.236.113.384.187;0.318316805952182;Office Supplies;South
2015-10-28;233.866.117.190.065;-249.155.595.567.268;0.120227478063983;Furniture;East
2014-08-08;25.848.618.790.823;-184.958.432.202.512;0.0773974508639501;Furniture;East
2017-11-22;786.542.728.031.472;-208.764.638.132.818;0.217148429072086;Furniture;South
2017-05-05;734.803.817.414.713;-278.325.631.446.828;0.274144272109481;Furniture;East
2017-09-14;101.806.641.001.194;-108.714.237.267.102;0.258497399034618;Technology;West
2017-03-29;115.660.213.261.678;-388.402.139.340.876;0.251639693964596;Furniture;West
2014-07-02;269.527.349.066.072;142.035.928.713.968;0.050042165705321;Furniture;South
2015-08-01;377.049.162.375.037;182.996.509.157.649;0.0947851252285699;Office Supplies;West
2017-02-11;103.503.304.096.143;-388.662.503.332.272;0.273005200540192;Furniture;Central
2016-06-13;566.342.186.511.018;-965.504.956.247.086;0.167979737709756;Office Supplies;West
2017-02-04;988.969.250.389.028;-133.245.526.196.902;0.281924939054644;Office Supplies;South
2016-01-22;445.265.747.845.974;-906.183.446.539.318;0.24835790981304;Technology;East
2015-07-27;383.021.182.764.574;-343.911.464.335.262;0.127885181340263;Furniture;East
2017-06-09;115.302.754.070.324;-636.201.190.644.546;0.244192691843072;Technology;Central
2014-12-10;245.394.342.817.398;367.528.951.315.125;0.0525809942395687;Technology;Central
2015-08-11;45.543.357.681.579;-253.332.370.809.937;0.0809942107044163;Furniture;West
2017-04-26;818.097.940.403.665;-381.213.805.615.113;0.345101845054034;Furniture;South
2017-05-04;891.583.496.473.534;-161.715.349.426.735;0.326274955285798;Office Supplies;West
2014-04-22;110.504.639.398.456;110.501.033.107.544;0.0961229624347839;Office Supplies;East
2015-06-22;478.166.757.816.022;769.974.735.974.671;0.0828712330521308;Technology;South
2016-06-03;439.310.715.363.455;-115.573.856.755.415;0.223431345575966;Furniture;Central
2015-02-04;203.173.396.750.097;-218.600.445.392.864;0.12798496865642;Furniture;West
2015-05-31;217.064.573.478.338;22.652.312.508.889;0.088525309186915;Technology;East
2017-05-23;933.477.788.643.829;-426.648.484.624.072;0.264047509832928;Technology;West
2017-09-29;731.193.689.937.886;-863.072.608.148.101;0.226689422995494;Office Supplies;Central
2014-05-23;222.060.376.990.787;546.588.077.801.486;0.0609193249098831;Furniture;West
2014-07-31;214.268.911.968.984;267.421.290.727.655;0.0820167634639396;Technology;East
2017-12-04;945.339.726.947.767;-344.860.937.377.685;0.281019307552852;Furniture;South
2014-01-07;12.424.073.005.802;0.324307018512348;0.0527597336591305;Furniture;South
2015-11-28;286.987.600.433.363;421.840.685.891.099;0.100920924162207;Technology;South
2017-11-11;71.784.914.431.383;-31.786.978.617.961;0.318910875775537;Furniture;East
2017-08-10;868.859.302.207.003;-296.748.025.606.383;0.278467945894268;Furniture;South
2017-10-20;106.772.986.181.673;-127.901.463.210.368;0.236402382740338;Office Supplies;West
2017-08-21;748.646.120.191.308;-231.449.559.740.012;0.217126952294793;Technology;West
2017-05-03;111.794.797.398.967;-157.888.319.368.058;0.281882719476517;Office Supplies;West
2015-10-21;377.925.575.912.254;207.165.352.576.884;0.128740704997591;Office Supplies;West
2017-04-06;778.876.830.695.682;-648.298.628.168.827;0.306011187268521;Technology;East
2017-04-30;763.446.209.602.655;-101.050.198.860.811;0.226182340395307;Office Supplies;South
2017-11-17;111.324.179.911.086;-175.122.329.991.624;0.347990528714134;Technology;West
2014-07-15;192.843.201.414.244;15.580.197.698.586;0.0574608708490594;Office Supplies;West
2014-11-24;11.080.552.286.634;902.023.187.846.794;0.0945039796674281;Office Supplies;East
2017-01-05;106.070.154.027.947;-610.886.960.535.519;0.248852743838053;Technology;East
2014-08-14;1.474.236.722.853;-705.922.282.827.157;0.079254612879607;Furniture;East
2017-06-02;87.929.509.273.006;-286.508.803.454.483;0.242090623233283;Furniture;South
2014-08-16;183.644.765.870.573;105.824.693.010.283;0.0897282699637112;Office Supplies;South
2017-02-06;808.221.302.150.119;-158.655.843.550.141;0.330889770664261;Office Supplies;East
2015-05-23;377.531.489.609.746;-291.793.745.431.095;0.0828041075869586;Furniture;West
2014-03-10;195.853.867.843.325;-675.026.970.639.582;0.0779243483219589;Furniture;South
2014-09-29;22.952.803.969.227;-494.257.029.220.205;0.0928961055615473;Furniture;West
2014-10-11;136.989.147.648.005;753.298.089.649.965;0.0813652511949459;Office Supplies;South
2015-08-31;383.750.371.357.281;-217.285.803.027.765;0.103498627331132;Furniture;Central
2017-10-13;88.278.557.198.656;-280.417.046.541.979;0.230706888964481;Furniture;East
2015-11-17;421.214.019.371.155;432.121.114.170.956;0.133262013240014;Technology;East
2016-10-28;580.964.259.762.248;-141.888.950.252.536;0.232537901798528;Furniture;Central
2016-07-14;434.923.500.061.543;-886.821.110.778.191;0.166476621684389;Furniture;East
2014-10-31;204.137.527.871.288;292.297.750.689.645;0.0566013684399072;Furniture;West
2015-08-21;26.969.841.905.299;239.059.471.445.939;0.125223585852069;Technology;East
2017-11-28;853.247.502.340.887;-340.980.256.589.653;0.326827056386306;Furniture;South
2014-10-31;291.242.771.098.559;-397.217.909.571.368;0.0587679672387733;Furniture;South
2014-11-27;298.754.607.612.827;37.665.636.557.739;0.0853567190597538;Technology;East
2016-07-07;409.970.082.058.198;-662.063.363.276.683;0.165605326745133;Furniture;West
2017-01-23;118.480.277.860.168;-192.146.048.368.398;0.30928156812513;Office Supplies;Central
2016-06-24;455.769.317.382.599;-105.469.894.858.271;0.19459726911589;Furniture;East
2014-04-23;216.686.288.306.763;129.613.995.496.628;0.0769206147080106;Office Supplies;West
2016-11-14;777.360.865.640.782;-169.291.593.109.501;0.186962996710921;Furniture;South
2015-08-06;462.290.520.729.943;-536.441.714.808.875;0.136257985316033;Furniture;Central
2016-05-18;434.431.189.726.708;-74.014.968.197.077;0.15661157811668;Furniture;South
2016-02-09;469.957.204.329.413;-790.870.073.091.304;0.233228372321851;Technology;South
2016-10-01;623.712.422.668.505;-402.938.973.850.034;0.245602659613308;Technology;Central
2016-08-25;675.137.274.398.762;878.815.410.564.188;0.156672482638725;Technology;Central
2017-04-05;104.712.254.933.372;-328.151.822.103.276;0.224427084902288;Furniture;South
